order_id,customer_id,order_date,item_name,category,quantity,unit_price,gross_amount,discount,final_amount,channel,payment_method,prep_time_min
1283,156,2026-03-31,Paneer Grill Burger,Burger,1,209,209,0,209,delivery,card,26
1284,263,2025-10-28,Brownie,Dessert,2,109,218,30,188,delivery,card,10
1285,277,2025-09-27,Classic Veg Burger,Burger,2,149,298,30,268,dine_in,card,25
1286,164,2026-02-28,Cheese Burst Burger,Burger,1,189,189,20,169,takeaway,upi,19
1287,305,2026-01-23,Cheese Burst Burger,Burger,3,189,567,50,517,dine_in,upi,26
1288,457,2026-03-13,Brownie,Dessert,1,109,109,0,109,takeaway,cash,23
1289,287,2026-03-16,Paneer Grill Burger,Burger,2,209,418,50,368,delivery,cash,31
1290,477,2026-03-02,Classic Veg Burger,Burger,1,149,149,0,149,takeaway,card,17
1291,366,2025-08-30,Peri Peri Fries,Sides,2,119,238,0,238,delivery,card,11
1292,254,2025-11-05,Paneer Grill Burger,Burger,2,209,418,0,418,takeaway,cash,27
1293,286,2025-10-23,Cold Coffee,Beverage,3,129,387,20,367,delivery,upi,34
1294,477,2026-02-21,Brownie,Dessert,4,109,436,0,436,delivery,cash,11
1295,454,2026-02-01,Peri Peri Fries,Sides,3,119,357,20,337,takeaway,upi,33
1296,136,2026-02-05,Classic Veg Burger,Burger,1,149,149,20,129,takeaway,card,14
1297,34,2026-02-13,Classic Veg Burger,Burger,1,149,149,30,119,delivery,upi,22
1298,73,2025-09-20,Cold Coffee,Beverage,2,129,258,50,208,delivery,card,27
1299,280,2025-09-03,Classic Veg Burger,Burger,2,149,298,30,268,dine_in,card,27
1300,205,2026-03-30,Chicken Wrap,Wrap,1,219,219,30,189,dine_in,card,14
1301,133,2026-01-19,Veg Wrap,Wrap,1,179,179,30,149,delivery,cash,28
1302,35,2026-02-03,Classic Veg Burger,Burger,2,149,298,0,298,dine_in,card,12
1303,110,2025-08-27,Brownie,Dessert,3,109,327,0,327,delivery,cash,34
1304,308,2025-09-22,Fries,Sides,3,99,297,20,277,dine_in,upi,16
1305,244,2026-01-25,Classic Veg Burger,Burger,1,149,149,0,149,dine_in,card,20
1306,285,2026-03-19,Cheese Burst Burger,Burger,2,189,378,0,378,takeaway,upi,15
1307,185,2025-11-20,Peri Peri Fries,Sides,2,119,238,0,238,delivery,upi,29
1308,50,2026-02-05,Cold Coffee,Beverage,3,129,387,0,387,dine_in,cash,19
1309,141,2025-07-15,Brownie,Dessert,2,109,218,20,198,dine_in,card,34
1310,380,2026-03-05,Cheese Burst Burger,Burger,2,189,378,0,378,takeaway,card,29
1311,276,2025-07-22,Chicken Wrap,Wrap,2,219,438,50,388,dine_in,card,24
1312,427,2025-09-13,Cheese Burst Burger,Burger,1,189,189,20,169,delivery,card,26
1313,435,2025-08-23,Fries,Sides,1,99,99,20,79,takeaway,card,18
1314,280,2026-02-02,Brownie,Dessert,3,109,327,30,297,takeaway,upi,32
1315,500,2026-01-19,Brownie,Dessert,2,109,218,20,198,delivery,cash,22
1316,291,2025-12-07,Cheese Burst Burger,Burger,2,189,378,30,348,delivery,card,35
1317,338,2025-07-26,Cheese Burst Burger,Burger,1,189,189,50,139,takeaway,cash,15
1318,30,2026-03-02,Cold Coffee,Beverage,1,129,129,50,79,delivery,cash,11
1319,180,2025-08-28,Cheese Burst Burger,Burger,2,189,378,0,378,delivery,cash,33
1320,32,2025-10-25,Brownie,Dessert,3,109,327,0,327,delivery,card,17
1321,211,2025-09-03,Cheese Burst Burger,Burger,2,189,378,30,348,delivery,card,21
1322,307,2025-07-29,Chocolate Shake,Beverage,2,159,318,0,318,dine_in,upi,29
1323,336,2025-12-02,Paneer Grill Burger,Burger,1,209,209,30,179,takeaway,card,15
1324,25,2025-11-28,Chocolate Shake,Beverage,2,159,318,50,268,delivery,cash,27
1325,315,2026-02-08,Chocolate Shake,Beverage,3,159,477,0,477,delivery,card,18
1326,83,2025-07-08,Peri Peri Fries,Sides,1,119,119,20,99,delivery,card,34
1327,227,2025-12-22,Chicken Wrap,Wrap,1,219,219,30,189,delivery,card,34
1328,164,2025-10-22,Fries,Sides,2,99,198,30,168,dine_in,card,14
1329,125,2026-01-06,Peri Peri Fries,Sides,2,119,238,20,218,dine_in,cash,15
1330,395,2026-01-31,Cold Coffee,Beverage,4,129,516,0,516,dine_in,card,30
1331,172,2025-12-25,Fries,Sides,1,99,99,0,99,takeaway,cash,23
1332,83,2025-10-04,Cheese Burst Burger,Burger,1,189,189,0,189,dine_in,card,23
1333,494,2026-03-02,Veg Wrap,Wrap,1,179,179,20,159,dine_in,card,29
1334,35,2026-01-16,Classic Veg Burger,Burger,1,149,149,0,149,dine_in,card,32
1335,52,2025-08-17,Cold Coffee,Beverage,3,129,387,30,357,takeaway,cash,22
1336,31,2025-07-04,Chicken Wrap,Wrap,1,219,219,0,219,delivery,cash,26
1337,203,2026-03-04,Veg Wrap,Wrap,2,179,358,0,358,dine_in,upi,15
1338,296,2025-12-31,Veg Wrap,Wrap,1,179,179,0,179,delivery,upi,32
1339,210,2025-11-12,Paneer Grill Burger,Burger,3,209,627,20,607,dine_in,upi,33
1340,57,2025-09-23,Classic Veg Burger,Burger,1,149,149,30,119,delivery,upi,33
1341,389,2026-03-03,Cold Coffee,Beverage,1,129,129,20,109,delivery,cash,28
1342,374,2026-01-14,Chicken Wrap,Wrap,1,219,219,20,199,takeaway,card,30
1343,87,2026-01-05,Peri Peri Fries,Sides,2,119,238,0,238,delivery,upi,13
1344,344,2025-10-28,Chicken Wrap,Wrap,1,219,219,0,219,delivery,card,11
1345,17,2026-02-05,Peri Peri Fries,Sides,1,119,119,50,69,delivery,card,30
1346,240,2025-12-21,Paneer Grill Burger,Burger,1,209,209,0,209,dine_in,upi,14
1347,479,2026-02-15,Peri Peri Fries,Sides,3,119,357,50,307,takeaway,cash,12
1348,231,2026-02-10,Chocolate Shake,Beverage,1,159,159,0,159,takeaway,card,30
1349,329,2025-09-24,Veg Wrap,Wrap,1,179,179,0,179,dine_in,cash,27
1350,195,2025-09-25,Cheese Burst Burger,Burger,2,189,378,0,378,takeaway,upi,30
1351,278,2025-08-01,Cheese Burst Burger,Burger,2,189,378,20,358,dine_in,upi,18
1352,169,2025-10-08,Classic Veg Burger,Burger,2,149,298,30,268,dine_in,card,33
1353,280,2026-03-15,Paneer Grill Burger,Burger,1,209,209,0,209,dine_in,card,10
1354,19,2025-08-23,Chicken Wrap,Wrap,2,219,438,20,418,delivery,cash,19
1355,264,2025-08-04,Chocolate Shake,Beverage,1,159,159,0,159,delivery,card,18
1356,470,2026-01-01,Peri Peri Fries,Sides,1,119,119,20,99,dine_in,cash,16
1357,420,2026-03-31,Cold Coffee,Beverage,3,129,387,0,387,delivery,cash,29
1358,112,2026-02-16,Chicken Wrap,Wrap,1,219,219,0,219,takeaway,cash,30
1359,387,2025-12-12,Fries,Sides,3,99,297,30,267,dine_in,upi,27
1360,234,2026-03-15,Chicken Wrap,Wrap,4,219,876,30,846,takeaway,card,35
1361,319,2026-02-03,Brownie,Dessert,2,109,218,30,188,dine_in,cash,29
1362,32,2025-12-04,Cold Coffee,Beverage,2,129,258,30,228,takeaway,upi,25
1363,54,2025-11-18,Veg Wrap,Wrap,3,179,537,0,537,delivery,card,17
1364,19,2025-08-15,Brownie,Dessert,2,109,218,50,168,delivery,cash,18
1365,90,2025-11-15,Paneer Grill Burger,Burger,1,209,209,30,179,delivery,upi,26
1366,121,2025-10-30,Brownie,Dessert,1,109,109,0,109,dine_in,cash,31
1367,282,2026-03-13,Classic Veg Burger,Burger,2,149,298,0,298,takeaway,upi,15
1368,265,2026-03-21,Classic Veg Burger,Burger,3,149,447,0,447,dine_in,upi,11
1369,418,2025-08-29,Classic Veg Burger,Burger,1,149,149,0,149,dine_in,upi,10
1370,33,2026-03-25,Chocolate Shake,Beverage,2,159,318,20,298,delivery,upi,11
1371,466,2025-07-16,Chicken Wrap,Wrap,3,219,657,30,627,takeaway,cash,35
1372,347,2026-03-04,Chocolate Shake,Beverage,1,159,159,0,159,takeaway,upi,19
1373,97,2026-01-07,Chocolate Shake,Beverage,1,159,159,0,159,dine_in,cash,17
1374,460,2025-11-26,Cold Coffee,Beverage,3,129,387,0,387,takeaway,upi,28
1375,262,2025-07-25,Veg Wrap,Wrap,1,179,179,20,159,takeaway,cash,14
1376,100,2025-12-09,Peri Peri Fries,Sides,2,119,238,30,208,delivery,cash,35
1377,51,2025-07-18,Classic Veg Burger,Burger,1,149,149,50,99,dine_in,card,34
1378,207,2025-10-02,Classic Veg Burger,Burger,1,149,149,0,149,delivery,cash,28
1379,195,2026-02-10,Cheese Burst Burger,Burger,1,189,189,0,189,takeaway,upi,23
1380,222,2026-01-16,Chocolate Shake,Beverage,1,159,159,0,159,dine_in,upi,30
1381,202,2026-01-06,Peri Peri Fries,Sides,1,119,119,50,69,dine_in,cash,17
1382,145,2025-07-01,Veg Wrap,Wrap,2,179,358,0,358,dine_in,card,29
1383,419,2025-11-15,Brownie,Dessert,2,109,218,30,188,takeaway,upi,21
1384,396,2025-10-08,Chocolate Shake,Beverage,2,159,318,30,288,dine_in,card,27
1385,73,2026-01-10,Chicken Wrap,Wrap,4,219,876,0,876,delivery,cash,24
1386,402,2025-07-08,Chicken Wrap,Wrap,1,219,219,30,189,delivery,cash,27
1387,267,2025-08-30,Veg Wrap,Wrap,3,179,537,30,507,dine_in,card,10
1388,190,2026-02-05,Paneer Grill Burger,Burger,1,209,209,20,189,dine_in,cash,24
1389,460,2026-01-10,Classic Veg Burger,Burger,3,149,447,0,447,dine_in,upi,14
1390,221,2025-12-31,Veg Wrap,Wrap,3,179,537,30,507,takeaway,cash,15
1391,195,2025-07-08,Peri Peri Fries,Sides,1,119,119,30,89,dine_in,cash,21
1392,479,2025-09-10,Cheese Burst Burger,Burger,2,189,378,0,378,delivery,cash,20
1393,498,2025-08-30,Veg Wrap,Wrap,3,179,537,0,537,takeaway,upi,31
1394,383,2025-09-09,Veg Wrap,Wrap,1,179,179,20,159,takeaway,upi,35
1395,39,2025-08-19,Chicken Wrap,Wrap,3,219,657,50,607,takeaway,upi,18
1396,48,2026-01-23,Paneer Grill Burger,Burger,2,209,418,0,418,dine_in,upi,14
1397,309,2026-03-02,Cold Coffee,Beverage,2,129,258,30,228,dine_in,card,11
1398,416,2025-11-13,Cold Coffee,Beverage,1,129,129,0,129,dine_in,cash,21
1399,349,2025-11-28,Cold Coffee,Beverage,2,129,258,0,258,delivery,card,34
1400,259,2025-09-03,Classic Veg Burger,Burger,2,149,298,0,298,dine_in,card,25
1401,426,2025-07-01,Brownie,Dessert,1,109,109,50,59,dine_in,upi,30
1402,205,2025-10-21,Cold Coffee,Beverage,2,129,258,0,258,dine_in,card,15
1403,109,2025-09-08,Peri Peri Fries,Sides,2,119,238,0,238,takeaway,upi,27
1404,313,2025-12-15,Peri Peri Fries,Sides,1,119,119,0,119,dine_in,card,26
1405,334,2026-03-22,Paneer Grill Burger,Burger,2,209,418,50,368,delivery,upi,12
1406,70,2026-01-31,Cheese Burst Burger,Burger,3,189,567,0,567,delivery,upi,11
1407,403,2025-12-27,Chicken Wrap,Wrap,3,219,657,0,657,dine_in,cash,21
1408,500,2025-07-01,Brownie,Dessert,1,109,109,20,89,dine_in,cash,12
1409,162,2025-10-04,Chocolate Shake,Beverage,1,159,159,50,109,delivery,upi,35
1410,226,2025-07-28,Brownie,Dessert,1,109,109,0,109,dine_in,upi,24
1411,37,2026-02-06,Brownie,Dessert,1,109,109,50,59,dine_in,upi,25
1412,132,2025-08-14,Chicken Wrap,Wrap,2,219,438,0,438,takeaway,cash,20
1413,358,2025-11-28,Fries,Sides,3,99,297,0,297,takeaway,cash,24
1414,212,2025-10-18,Chocolate Shake,Beverage,1,159,159,30,129,delivery,card,25
1415,393,2025-08-29,Chocolate Shake,Beverage,3,159,477,0,477,takeaway,cash,26
1416,474,2025-09-11,Veg Wrap,Wrap,1,179,179,0,179,takeaway,upi,16
1417,462,2025-08-06,Classic Veg Burger,Burger,1,149,149,0,149,dine_in,upi,21
1418,397,2026-01-23,Fries,Sides,3,99,297,0,297,dine_in,card,19
1419,110,2026-01-01,Veg Wrap,Wrap,1,179,179,30,149,dine_in,card,14
1420,216,2026-03-29,Classic Veg Burger,Burger,3,149,447,30,417,delivery,upi,33
1421,220,2026-02-15,Fries,Sides,2,99,198,50,148,delivery,card,27
1422,258,2025-10-08,Chicken Wrap,Wrap,1,219,219,0,219,delivery,upi,22
1423,472,2025-11-30,Chocolate Shake,Beverage,1,159,159,0,159,delivery,upi,24
1424,418,2026-02-13,Peri Peri Fries,Sides,3,119,357,0,357,delivery,card,24
1425,318,2025-12-19,Cold Coffee,Beverage,1,129,129,0,129,delivery,upi,16
1426,290,2025-10-02,Classic Veg Burger,Burger,2,149,298,0,298,takeaway,card,34
1427,167,2025-08-24,Classic Veg Burger,Burger,3,149,447,50,397,dine_in,cash,29
1428,53,2025-10-28,Cheese Burst Burger,Burger,1,189,189,0,189,delivery,cash,22
1429,49,2025-07-10,Paneer Grill Burger,Burger,1,209,209,0,209,takeaway,card,31
1430,200,2025-07-28,Paneer Grill Burger,Burger,1,209,209,50,159,dine_in,card,32
1431,318,2026-01-06,Fries,Sides,1,99,99,0,99,takeaway,upi,31
1432,91,2025-07-01,Cheese Burst Burger,Burger,3,189,567,0,567,dine_in,card,20
1433,402,2025-12-30,Classic Veg Burger,Burger,1,149,149,0,149,delivery,cash,11
1434,41,2025-12-11,Cheese Burst Burger,Burger,1,189,189,0,189,takeaway,upi,21
1435,495,2025-11-10,Veg Wrap,Wrap,3,179,537,30,507,delivery,upi,24
1436,145,2025-07-23,Veg Wrap,Wrap,1,179,179,20,159,takeaway,upi,14
1437,238,2025-07-26,Cold Coffee,Beverage,4,129,516,50,466,dine_in,upi,31
1438,385,2025-08-03,Classic Veg Burger,Burger,2,149,298,0,298,takeaway,cash,16
1439,497,2025-12-03,Classic Veg Burger,Burger,1,149,149,50,99,takeaway,upi,10
1440,143,2025-12-26,Paneer Grill Burger,Burger,1,209,209,0,209,delivery,upi,26
1441,314,2025-11-23,Cheese Burst Burger,Burger,2,189,378,50,328,takeaway,upi,17
1442,335,2025-12-20,Brownie,Dessert,2,109,218,30,188,delivery,card,34
1443,385,2025-11-02,Cold Coffee,Beverage,4,129,516,0,516,dine_in,card,22
1444,37,2025-07-18,Classic Veg Burger,Burger,2,149,298,20,278,takeaway,cash,10
1445,330,2025-07-10,Chocolate Shake,Beverage,2,159,318,20,298,takeaway,upi,12
1446,280,2026-01-15,Veg Wrap,Wrap,2,179,358,0,358,dine_in,cash,17
1447,246,2026-03-14,Peri Peri Fries,Sides,3,119,357,50,307,dine_in,cash,16
1448,292,2025-11-25,Peri Peri Fries,Sides,2,119,238,50,188,delivery,upi,10
1449,2,2026-01-18,Veg Wrap,Wrap,3,179,537,0,537,delivery,card,10
1450,112,2025-09-21,Cold Coffee,Beverage,1,129,129,20,109,dine_in,card,20
1451,131,2025-09-05,Chocolate Shake,Beverage,1,159,159,0,159,dine_in,card,27
1452,131,2025-10-03,Brownie,Dessert,1,109,109,50,59,dine_in,cash,28
1453,360,2025-09-15,Fries,Sides,1,99,99,0,99,delivery,upi,12
1454,8,2025-07-17,Brownie,Dessert,1,109,109,50,59,delivery,cash,11
1455,183,2025-11-03,Classic Veg Burger,Burger,3,149,447,30,417,takeaway,card,26
1456,130,2025-11-02,Classic Veg Burger,Burger,1,149,149,0,149,delivery,card,24
1457,113,2025-09-08,Brownie,Dessert,1,109,109,0,109,takeaway,card,24
1458,172,2026-02-16,Cold Coffee,Beverage,2,129,258,0,258,dine_in,upi,28
1459,378,2026-02-02,Peri Peri Fries,Sides,1,119,119,20,99,dine_in,upi,17
1460,215,2025-09-30,Classic Veg Burger,Burger,3,149,447,0,447,delivery,card,21
1461,267,2025-10-04,Cheese Burst Burger,Burger,2,189,378,20,358,dine_in,cash,29
1462,65,2025-07-01,Veg Wrap,Wrap,1,179,179,0,179,delivery,upi,17
1463,366,2025-07-04,Paneer Grill Burger,Burger,1,209,209,20,189,takeaway,upi,13
1464,332,2025-09-26,Cheese Burst Burger,Burger,1,189,189,30,159,dine_in,cash,28
1465,466,2026-03-08,Classic Veg Burger,Burger,4,149,596,30,566,dine_in,card,13
1466,396,2025-08-27,Chicken Wrap,Wrap,2,219,438,0,438,takeaway,card,20
1467,282,2025-08-11,Brownie,Dessert,1,109,109,30,79,takeaway,card,32
1468,499,2026-02-26,Paneer Grill Burger,Burger,3,209,627,50,577,dine_in,card,27
1469,265,2025-07-23,Classic Veg Burger,Burger,1,149,149,0,149,delivery,cash,34
1470,414,2025-10-19,Cheese Burst Burger,Burger,3,189,567,30,537,dine_in,cash,28
1471,246,2025-09-27,Chicken Wrap,Wrap,2,219,438,0,438,dine_in,cash,13
1472,264,2025-09-09,Paneer Grill Burger,Burger,3,209,627,20,607,dine_in,upi,11
1473,91,2025-10-18,Brownie,Dessert,1,109,109,50,59,dine_in,upi,31
1474,485,2025-09-18,Classic Veg Burger,Burger,1,149,149,0,149,delivery,card,25
1475,143,2025-10-17,Paneer Grill Burger,Burger,3,209,627,30,597,takeaway,upi,12
1476,216,2026-01-01,Brownie,Dessert,2,109,218,50,168,dine_in,cash,10
1477,345,2025-09-03,Classic Veg Burger,Burger,1,149,149,0,149,takeaway,upi,11
1478,142,2025-09-15,Fries,Sides,1,99,99,0,99,takeaway,card,25
1479,184,2025-09-04,Cheese Burst Burger,Burger,1,189,189,0,189,takeaway,upi,11
1480,461,2025-09-05,Chicken Wrap,Wrap,1,219,219,20,199,delivery,upi,23
1481,130,2026-01-19,Fries,Sides,1,99,99,50,50,dine_in,card,32
1482,407,2025-10-27,Veg Wrap,Wrap,2,179,358,20,338,delivery,card,28
1483,50,2025-10-23,Paneer Grill Burger,Burger,1,209,209,50,159,dine_in,cash,15
1484,307,2025-08-15,Chocolate Shake,Beverage,3,159,477,50,427,takeaway,upi,25
1485,153,2026-01-10,Brownie,Dessert,1,109,109,30,79,takeaway,cash,16
1486,62,2025-07-15,Peri Peri Fries,Sides,1,119,119,50,69,takeaway,card,12
1487,318,2026-01-15,Chocolate Shake,Beverage,1,159,159,0,159,takeaway,upi,35
1488,445,2025-10-12,Cheese Burst Burger,Burger,3,189,567,0,567,takeaway,upi,21
1489,208,2026-01-05,Chocolate Shake,Beverage,2,159,318,20,298,dine_in,card,17
1490,359,2026-01-18,Paneer Grill Burger,Burger,2,209,418,0,418,delivery,upi,19
1491,298,2025-11-24,Peri Peri Fries,Sides,1,119,119,50,69,dine_in,card,23
1492,201,2025-10-09,Peri Peri Fries,Sides,2,119,238,0,238,takeaway,upi,28
1493,214,2025-12-24,Classic Veg Burger,Burger,1,149,149,50,99,takeaway,card,15
1494,233,2025-10-06,Paneer Grill Burger,Burger,1,209,209,20,189,dine_in,card,13
1495,46,2025-11-29,Paneer Grill Burger,Burger,1,209,209,20,189,takeaway,upi,33
1496,176,2025-12-12,Peri Peri Fries,Sides,3,119,357,0,357,dine_in,cash,26
1497,436,2026-03-20,Classic Veg Burger,Burger,2,149,298,50,248,delivery,cash,31
1498,317,2025-08-20,Brownie,Dessert,2,109,218,0,218,takeaway,upi,33
1499,160,2025-08-13,Brownie,Dessert,2,109,218,50,168,delivery,card,17
1500,103,2025-12-21,Fries,Sides,2,99,198,20,178,dine_in,card,31
1501,30,2026-01-03,Chicken Wrap,Wrap,1,219,219,0,219,delivery,upi,11
1502,415,2025-11-01,Cheese Burst Burger,Burger,2,189,378,50,328,takeaway,card,22
1503,15,2026-01-08,Peri Peri Fries,Sides,1,119,119,20,99,takeaway,card,32
1504,289,2025-11-15,Veg Wrap,Wrap,2,179,358,20,338,takeaway,cash,33
1505,409,2025-11-15,Cold Coffee,Beverage,2,129,258,0,258,delivery,card,28
1506,242,2025-11-16,Chocolate Shake,Beverage,3,159,477,0,477,delivery,upi,18
1507,65,2025-08-10,Paneer Grill Burger,Burger,2,209,418,0,418,dine_in,cash,32
1508,466,2025-07-05,Brownie,Dessert,2,109,218,30,188,dine_in,card,15
1509,390,2026-01-21,Brownie,Dessert,1,109,109,0,109,delivery,cash,22
1510,204,2025-12-02,Veg Wrap,Wrap,1,179,179,0,179,dine_in,upi,24
1511,446,2025-11-19,Paneer Grill Burger,Burger,1,209,209,0,209,takeaway,cash,13
1512,137,2025-10-01,Chocolate Shake,Beverage,1,159,159,0,159,dine_in,cash,18
1513,334,2025-10-09,Fries,Sides,1,99,99,20,79,dine_in,card,34
1514,163,2025-12-06,Fries,Sides,3,99,297,20,277,takeaway,card,17
1515,337,2026-02-20,Fries,Sides,1,99,99,50,50,dine_in,upi,27
1516,331,2025-09-01,Veg Wrap,Wrap,2,179,358,0,358,dine_in,upi,13
1517,41,2026-01-05,Chicken Wrap,Wrap,2,219,438,0,438,takeaway,card,20
1518,81,2025-10-16,Cold Coffee,Beverage,3,129,387,0,387,takeaway,upi,23
1519,456,2026-03-16,Veg Wrap,Wrap,1,179,179,0,179,takeaway,cash,31
1520,256,2025-07-25,Cheese Burst Burger,Burger,2,189,378,0,378,takeaway,upi,30
1521,479,2025-07-13,Chicken Wrap,Wrap,3,219,657,50,607,dine_in,upi,24
1522,237,2026-02-17,Paneer Grill Burger,Burger,2,209,418,20,398,delivery,cash,20
1523,209,2025-10-05,Fries,Sides,2,99,198,0,198,delivery,upi,30
1524,424,2025-07-24,Cold Coffee,Beverage,1,129,129,20,109,takeaway,upi,10
1525,475,2026-01-05,Cold Coffee,Beverage,3,129,387,30,357,takeaway,upi,11
1526,13,2025-09-16,Veg Wrap,Wrap,3,179,537,0,537,takeaway,upi,12
1527,159,2025-10-04,Cold Coffee,Beverage,2,129,258,0,258,delivery,upi,29
1528,155,2025-10-25,Brownie,Dessert,3,109,327,0,327,delivery,cash,35
1529,322,2025-08-14,Veg Wrap,Wrap,1,179,179,0,179,dine_in,upi,16
1530,194,2025-12-25,Cold Coffee,Beverage,3,129,387,0,387,takeaway,card,15
1531,465,2025-07-14,Brownie,Dessert,3,109,327,0,327,takeaway,cash,30
1532,439,2026-03-06,Fries,Sides,1,99,99,0,99,takeaway,card,29
1533,181,2025-10-18,Fries,Sides,1,99,99,0,99,takeaway,cash,34
1534,418,2026-02-12,Fries,Sides,3,99,297,30,267,dine_in,cash,29
1535,312,2025-09-28,Classic Veg Burger,Burger,2,149,298,20,278,takeaway,cash,35
1536,426,2025-10-22,Cold Coffee,Beverage,1,129,129,0,129,dine_in,card,23
1537,45,2026-03-17,Cold Coffee,Beverage,1,129,129,20,109,delivery,upi,11
1538,283,2026-02-21,Classic Veg Burger,Burger,2,149,298,20,278,takeaway,card,35
1539,492,2025-08-31,Chicken Wrap,Wrap,1,219,219,20,199,dine_in,upi,10
1540,252,2025-09-02,Paneer Grill Burger,Burger,2,209,418,0,418,delivery,cash,27
1541,114,2025-10-02,Cheese Burst Burger,Burger,2,189,378,50,328,takeaway,card,32
1542,391,2025-11-12,Chicken Wrap,Wrap,1,219,219,20,199,delivery,upi,20
1543,227,2025-11-12,Paneer Grill Burger,Burger,1,209,209,0,209,dine_in,cash,14
1544,73,2025-09-21,Chicken Wrap,Wrap,1,219,219,30,189,delivery,card,14
1545,178,2025-09-17,Paneer Grill Burger,Burger,1,209,209,50,159,delivery,card,11
1546,194,2025-10-02,Brownie,Dessert,1,109,109,0,109,delivery,cash,11
1547,461,2026-01-16,Fries,Sides,3,99,297,50,247,delivery,upi,12
1548,438,2025-08-28,Chicken Wrap,Wrap,1,219,219,0,219,delivery,cash,35
1549,252,2025-11-19,Cheese Burst Burger,Burger,1,189,189,0,189,delivery,cash,20
1550,118,2025-12-04,Cheese Burst Burger,Burger,3,189,567,30,537,delivery,upi,10
1551,455,2025-08-06,Fries,Sides,2,99,198,0,198,delivery,cash,11
1552,261,2025-11-24,Chocolate Shake,Beverage,1,159,159,30,129,takeaway,card,31
1553,188,2026-01-14,Cheese Burst Burger,Burger,1,189,189,50,139,delivery,card,11
1554,186,2025-12-11,Peri Peri Fries,Sides,2,119,238,0,238,dine_in,cash,31
1555,35,2026-01-05,Cheese Burst Burger,Burger,2,189,378,50,328,delivery,upi,12
1556,290,2025-12-23,Cold Coffee,Beverage,2,129,258,0,258,dine_in,cash,31
1557,47,2026-01-09,Brownie,Dessert,1,109,109,30,79,delivery,card,27
1558,255,2025-12-31,Paneer Grill Burger,Burger,1,209,209,20,189,dine_in,upi,10
1559,130,2025-09-25,Chocolate Shake,Beverage,1,159,159,50,109,dine_in,upi,29
1560,444,2026-03-12,Cheese Burst Burger,Burger,1,189,189,50,139,takeaway,upi,14
1561,158,2025-08-07,Fries,Sides,2,99,198,0,198,takeaway,card,29
1562,207,2026-02-22,Chicken Wrap,Wrap,3,219,657,20,637,dine_in,cash,26
1563,243,2025-10-19,Cheese Burst Burger,Burger,2,189,378,20,358,delivery,upi,12
1564,409,2025-10-03,Paneer Grill Burger,Burger,2,209,418,50,368,delivery,cash,34
1565,15,2026-02-21,Cold Coffee,Beverage,4,129,516,50,466,takeaway,card,21
1566,122,2025-10-15,Brownie,Dessert,3,109,327,50,277,delivery,upi,13
1567,309,2025-08-16,Chocolate Shake,Beverage,2,159,318,0,318,dine_in,cash,31
1568,372,2025-12-19,Paneer Grill Burger,Burger,1,209,209,0,209,dine_in,upi,15
1569,62,2025-08-05,Cold Coffee,Beverage,1,129,129,0,129,delivery,card,18
1570,145,2026-02-19,Peri Peri Fries,Sides,2,119,238,0,238,takeaway,upi,10
1571,72,2026-02-01,Chicken Wrap,Wrap,3,219,657,0,657,delivery,cash,31
1572,391,2026-02-08,Veg Wrap,Wrap,3,179,537,30,507,delivery,cash,24
1573,473,2025-12-06,Cheese Burst Burger,Burger,2,189,378,20,358,delivery,card,32
